"visitor","day_pass","season_ticket","domestic","state","country","gender","age","maine_res","stay_four","payment_method","ice_cream_purch","ice_cream_flavor","sky_chair","ferris_wheel","lobster_claw","lobster_junior","merch_spend","lobsterama_spend"
4519,1,"No",1,"RI","USA",1,26,"No",1,0,0,"None",1,0,0,1,43.0518482493457,34.84
4520,1,"No",1,"ME","USA",1,35,"Yes",0,0,0,"None",1,1,1,1,31.5881264993077,11.22
4521,0,"Yes",1,"MA","USA",0,37,"No",1,0,0,"None",0,0,0,0,37.9194589263315,46.02
4522,1,"No",1,"VT","USA",0,26,"No",0,0,1,"Chocolate",1,0,0,0,36.8112942101042,27.95
4523,1,"No",1,"MA","USA",1,40,"No",0,0,1,"Vanilla",0,0,0,0,39.187869978183,37.47
4524,1,"No",0,"NaN","CAN",0,41,"No",1,0,0,"None",1,1,0,1,61.6786655466163,32.43
4525,1,"No",0,"NaN","CAN",1,39,"No",1,0,0,"None",0,1,0,0,56.9604077315064,32
4526,1,"No",1,"RI","USA",0,39,"No",0,0,0,"None",0,0,1,0,33.5921005251425,14.39
4527,0,"Yes",1,"MA","USA",0,37,"No",0,0,0,"None",1,0,1,0,60.2978665428126,24.33
4528,1,"No",1,"RI","USA",0,48,"No",1,0,0,"None",0,0,0,1,23.2901789701066,23.26
4529,1,"No",1,"NH","USA",1,24,"No",1,0,1,"Vanilla",0,1,0,0,42.7515532833357,30.94
4530,1,"No",1,"ME","USA",1,31,"Yes",1,0,0,"None",0,1,1,1,30.0877340390307,36.31
4531,1,"No",1,"Other","USA",1,45,"No",0,0,0,"None",0,0,0,0,24.1314734935048,15.33
4532,0,"Yes",1,"VT","USA",0,33,"No",0,0,1,"Chocolate",0,1,0,0,28.6585055550547,53.68
4533,1,"No",1,"MA","USA",0,39,"No",0,0,0,"None",0,1,0,0,21.2417516267474,33.38
4534,1,"No",0,"NaN","CAN",0,39,"No",1,0,0,"None",0,1,0,1,59.4222348531473,32
4535,1,"No",1,"ME","USA",1,41,"Yes",1,0,0,"None",0,1,0,1,31.2715372051669,20.71
4536,1,"No",1,"MA","USA",1,39,"No",1,1,0,"None",1,1,0,0,36.9611259507791,39.62
4537,0,"Yes",1,"NH","USA",1,29,"No",0,0,0,"None",1,1,1,0,32.3079711741705,38.82
4538,1,"No",0,"NaN","GER",0,39,"No",1,0,1,"Chocolate",1,1,0,0,57.7520234264841,35.45
4539,1,"No",1,"VT","USA",1,37,"No",1,0,0,"None",0,0,0,0,28.4493410802233,31.6
4540,0,"Yes",1,"Other","USA",0,46,"No",1,0,0,"None",1,1,0,0,45.3914623215791,27.05
4541,1,"No",0,"NaN","UK",0,48,"No",1,0,0,"None",1,1,0,0,47.0491780972552,31.12
4542,0,"Yes",1,"NY","USA",0,35,"No",1,1,0,"None",1,0,1,0,34.9307143167358,35.85
4543,0,"Yes",1,"RI","USA",0,21,"No",0,1,0,"None",1,0,0,1,38.6992238886707,29.25
4544,0,"Yes",1,"MA","USA",1,31,"No",1,1,0,"None",1,0,1,0,26.4295304687259,21.64
4545,1,"No",1,"ME","USA",1,30,"Yes",0,1,0,"None",1,1,0,0,42.2778639229165,21.64
4546,1,"No",1,"Other","USA",1,21,"No",1,1,1,"Chocolate",0,1,0,0,47.8193356295588,27.05
4547,1,"No",0,"NaN","MEX",1,24,"No",0,0,0,"None",1,1,0,0,47.5313004228751,34.47
4548,1,"No",0,"NaN","NaN",0,30,"No",1,0,0,"None",1,1,0,0,51.7097008666603,31.87
4549,0,"Yes",1,"MA","USA",1,43,"No",1,0,0,"None",0,0,0,0,38.1879253630985,11.46
4550,0,"Yes",1,"VT","USA",0,40,"No",1,0,0,"None",0,1,1,1,44.7302896081837,12.36
4551,0,"Yes",1,"NY","USA",1,33,"No",1,1,0,"None",1,0,0,0,38.2684135936049,40.82
4552,1,"No",1,"ME","USA",1,36,"Yes",0,0,1,"Chocolate",1,0,0,1,37.9897099502065,4.14
4553,1,"No",1,"NH","USA",1,49,"No",0,0,0,"None",0,0,1,0,47.3980596757962,3.04
4554,1,"No",1,"ME","USA",0,23,"Yes",1,0,0,"None",1,0,0,0,37.6002033296355,50.87
4555,1,"No",1,"ME","USA",1,29,"Yes",0,0,1,"Vanilla",1,0,0,0,38.1205436206774,21.09
4556,0,"Yes",1,"NY","USA",0,36,"No",0,0,1,"Chocolate",1,0,0,0,34.0280573600668,28.47
4557,0,"Yes",1,"ME","USA",1,31,"Yes",1,0,0,"None",0,0,0,0,34.1498235877935,40.35
4558,0,"Yes",0,"NaN","CHN",0,37,"No",1,0,0,"None",0,0,1,1,58.6308510623251,23.85
4559,1,"No",0,"NaN","JPN",0,41,"No",1,0,1,"Vanilla",0,1,0,0,59.428427535164,29.3
4560,1,"No",1,"VT","USA",0,40,"No",1,0,0,"None",1,1,0,1,34.8003099181266,11.24
4561,1,"No",0,"NaN","NaN",1,37,"No",0,0,0,"None",1,1,0,0,65.2600236069556,42.69
4562,1,"No",1,"NY","USA",0,33,"No",1,0,0,"None",0,1,1,0,42.9510797626189,46.16
4563,1,"No",1,"NH","USA",0,35,"No",1,1,0,"None",1,0,0,0,48.2687287323022,25.42
4564,0,"Yes",1,"NY","USA",0,43,"No",0,0,0,"None",1,0,0,0,30.230479800463,16.62
4565,0,"Yes",1,"RI","USA",0,37,"No",0,0,0,"None",1,0,0,1,37.9711259934464,21.6
4566,1,"No",0,"NaN","CAN",0,26,"No",1,1,0,"None",0,1,0,1,68.6899108766112,36.54
4567,1,"No",1,"NY","USA",0,41,"No",1,0,1,"Vanilla",1,1,0,0,21.830060737407,25.8
4568,1,"No",1,"MA","USA",1,37,"No",1,0,0,"None",0,0,0,0,47.0194126918603,38.9
4569,1,"No",1,"NY","USA",0,40,"No",0,0,0,"None",0,1,0,0,41.770236781781,28.65
4570,0,"Yes",1,"ME","USA",1,37,"Yes",0,1,0,"None",0,1,0,0,18.6890505780627,21.7
4571,1,"No",0,"NaN","CHN",1,43,"No",1,0,0,"None",0,0,0,0,53.1278000130041,40.36
4572,1,"No",1,"ME","USA",0,44,"Yes",1,0,0,"None",0,0,0,0,34.0894456275403,23.84
4573,1,"No",1,"NH","USA",1,29,"No",1,0,0,"None",1,0,0,0,21.1494201874498,35.98
4574,0,"Yes",1,"MA","USA",0,37,"No",1,0,0,"None",1,0,1,1,36.268891154381,33.78
4575,1,"No",1,"VT","USA",1,23,"No",1,1,0,"None",0,0,0,1,43.3089322286678,33.77
4576,1,"No",1,"NY","USA",1,35,"No",1,0,1,"Chocolate",1,1,0,0,39.7799169334297,36.9
4577,1,"No",0,"NaN","BRA",0,33,"No",1,0,0,"None",1,1,0,0,62.3815179348094,33.7
4578,1,"No",0,"NaN","CHN",1,36,"No",1,0,0,"None",1,0,0,0,57.310196408562,29.86
4579,1,"No",1,"ME","USA",0,48,"Yes",1,0,1,"Vanilla",1,0,0,0,37.8606566136843,25.12
4580,0,"Yes",1,"NH","USA",1,30,"No",0,0,1,"Chocolate",1,0,1,0,17.7077824910947,34.26
4581,1,"No",1,"ME","USA",1,39,"Yes",1,0,0,"None",0,1,0,1,31.7690633264862,16.17
4582,0,"Yes",1,"Other","USA",0,40,"No",1,0,0,"None",0,0,0,1,40.9819091011174,42.73
4583,0,"Yes",1,"MA","USA",0,30,"No",0,1,0,"None",0,0,0,0,36.3192538026267,52.38
4584,0,"Yes",1,"ME","USA",0,42,"Yes",1,0,0,"None",1,0,1,1,16.3477616675416,29.61
4585,1,"No",1,"ME","USA",1,33,"Yes",1,0,0,"None",0,0,1,1,43.3511966911224,71.9
4586,0,"Yes",1,"ME","USA",1,36,"Yes",0,0,0,"None",0,0,0,1,30.9395776715296,22.49
4587,1,"No",1,"Other","USA",1,45,"No",1,0,0,"None",1,0,0,1,35.23894809798,20.69
4588,0,"Yes",1,"MA","USA",0,35,"No",0,1,1,"Chocolate",0,1,0,1,36.0878660542696,18.52
4589,0,"Yes",1,"MA","USA",0,36,"No",0,0,1,"Vanilla",0,0,0,1,46.5199888206607,10.03
4590,0,"Yes",1,"ME","USA",1,43,"Yes",1,0,0,"None",1,0,0,0,21.7105596073821,15.2
4591,1,"No",0,"NaN","NaN",0,39,"No",1,0,0,"None",0,1,0,0,60.288100852794,26.54
4592,1,"No",0,"NaN","CAN",1,51,"No",1,0,0,"None",1,1,1,0,57.4496162596716,31.54
4593,0,"Yes",1,"MA","USA",0,39,"No",0,0,0,"None",0,0,0,1,37.1022947428743,21.21
4594,1,"No",1,"Other","USA",0,36,"No",1,0,0,"None",0,0,1,1,41.9388529041794,15.88
4595,1,"No",1,"ME","USA",0,31,"Yes",0,0,0,"None",0,0,1,0,25.8199826065157,36.35
4596,0,"Yes",1,"VT","USA",0,38,"No",1,1,0,"None",1,0,1,0,38.1079526590916,23.42
4597,0,"Yes",1,"NH","USA",1,34,"No",1,0,1,"Vanilla",1,1,0,0,48.0895930987887,27.25
4598,1,"No",1,"Other","USA",1,28,"No",1,0,0,"None",1,0,0,1,49.2084369365518,43.52
4599,1,"No",1,"RI","USA",0,30,"No",0,0,1,"Vanilla",1,0,1,0,50.1793555854275,44.22
4600,1,"No",1,"NH","USA",0,38,"No",1,0,0,"None",1,1,0,1,30.1978826436389,13.45
4601,1,"No",1,"VT","USA",0,40,"No",1,0,1,"Vanilla",1,0,1,0,47.7018518153529,-2.23
4602,0,"Yes",1,"NH","USA",0,39,"No",0,0,1,"Chocolate",1,0,0,1,31.1215569760382,51.36
4603,0,"Yes",1,"VT","USA",1,40,"No",0,0,1,"Vanilla",0,1,0,1,42.2710185318118,28.72
4604,0,"Yes",1,"NY","USA",1,35,"No",1,0,0,"None",1,0,0,0,39.0187429031776,7.38
4605,1,"No",1,"MA","USA",0,35,"No",1,0,0,"None",1,1,0,0,31.7780484417899,22.17
4606,1,"No",1,"NH","USA",0,40,"No",0,0,1,"Chocolate",1,0,0,1,47.100230189527,12.75
4607,0,"Yes",1,"MA","USA",1,40,"No",1,0,0,"None",0,1,0,0,20.2314371553444,43.6
4608,0,"Yes",1,"VT","USA",1,34,"No",1,0,0,"None",1,1,0,1,52.8409758670953,19.03
4609,1,"No",1,"ME","USA",1,30,"Yes",1,0,0,"None",1,1,0,1,23.428308866561,39.71
4610,0,"Yes",1,"Other","USA",0,30,"No",0,0,0,"None",0,1,0,0,51.0011289319306,34.22
4611,1,"No",0,"NaN","CAN",0,38,"No",1,0,0,"None",0,1,1,0,65.3118625874011,28.02
4612,1,"No",1,"MA","USA",0,34,"No",1,1,1,"Chocolate",0,0,0,0,53.5300378527136,36.11
4613,1,"No",0,"NaN","IND",1,39,"No",1,0,0,"None",1,1,0,1,55.0106425434378,36.55
4614,0,"Yes",1,"VT","USA",1,37,"No",0,0,0,"None",1,1,1,1,35.1882876145995,31.82
4615,0,"Yes",1,"MA","USA",0,36,"No",1,0,1,"Vanilla",1,0,1,0,49.1195649370444,17.09
4616,1,"No",0,"NaN","ROK",0,36,"No",0,0,0,"None",1,1,0,1,62.4891274722717,35.01
4617,0,"Yes",1,"ME","USA",0,34,"Yes",1,0,0,"None",1,0,1,0,41.1014011729493,28.43
4618,1,"No",0,"NaN","CHN",1,38,"No",1,0,0,"None",1,0,1,0,64.7015334354655,30.01
4619,1,"No",0,"NaN","CHN",0,32,"No",1,0,0,"None",1,0,0,0,66.7491939305254,32.06
4620,0,"Yes",1,"ME","USA",0,41,"Yes",0,0,0,"None",1,0,0,1,34.3916760290017,31.43
4621,0,"Yes",1,"ME","USA",1,43,"Yes",1,0,0,"None",0,1,0,1,37.7406969884285,32.44
4622,1,"No",1,"NH","USA",0,41,"No",1,0,0,"None",0,0,0,1,41.2702802088299,28.07
4623,0,"Yes",1,"NH","USA",0,44,"No",1,0,0,"None",1,1,0,0,43.0883476875622,16.39
4624,1,"No",1,"Other","USA",0,32,"No",0,0,0,"None",0,1,1,0,33.1518374263651,18.63
4625,0,"Yes",1,"ME","USA",1,41,"Yes",0,0,0,"None",1,0,0,0,31.0117611475497,35.67
4626,1,"No",1,"ME","USA",1,20,"Yes",0,0,0,"None",1,0,0,0,43.9801861170541,30.77
4627,1,"No",1,"RI","USA",0,38,"No",0,0,0,"None",1,0,0,0,44.2292176574975,19.08
4628,0,"Yes",1,"ME","USA",0,39,"Yes",0,0,0,"None",0,1,1,0,18.9414987575001,22.95
4629,1,"No",1,"RI","USA",0,29,"No",1,0,0,"None",0,0,1,0,35.9687352527132,52.44
4630,1,"No",1,"ME","USA",0,32,"Yes",0,0,0,"None",0,1,0,0,33.9522822567931,21.5
4631,1,"No",0,"NaN","BRA",0,34,"No",1,0,1,"Vanilla",0,0,0,0,67.8197686440423,31.58
4632,1,"No",0,"NaN","CAN",1,34,"No",1,0,1,"Chocolate",0,1,0,1,61.7799227792366,29.54
4633,1,"No",1,"MA","USA",0,34,"No",1,0,0,"None",1,0,0,0,33.3897255896037,19.38
4634,1,"No",1,"ME","USA",0,34,"Yes",1,0,0,"None",0,0,1,1,40.0782837317533,43.62
4635,0,"Yes",1,"NH","USA",0,30,"No",0,0,1,"Vanilla",1,0,0,1,54.7506095624954,39.78
4636,1,"No",1,"MA","USA",1,39,"No",0,0,0,"None",0,0,0,0,47.6101873330281,28.79
4637,1,"No",1,"NY","USA",1,35,"No",0,0,0,"None",1,0,0,0,41.2520817511282,26.33
4638,0,"Yes",1,"VT","USA",1,41,"No",0,0,0,"None",0,1,0,0,36.0580686699861,37.58
4639,1,"No",1,"VT","USA",0,36,"No",0,0,0,"None",0,0,0,0,29.6877986268459,22.9
4640,0,"Yes",1,"NY","USA",0,43,"No",1,1,0,"None",0,0,1,0,30.3779857955665,-2.44
4641,1,"No",1,"NY","USA",1,43,"No",1,1,0,"None",0,1,0,0,40.8489051254896,27.92
4642,1,"No",0,"NaN","FRA",0,32,"No",1,0,0,"None",1,0,0,0,60.9279979114879,29.3
4643,0,"Yes",1,"NY","USA",1,44,"No",0,0,0,"None",1,0,0,1,37.6898516705211,21.25
4644,0,"Yes",1,"ME","USA",0,41,"Yes",1,0,0,"None",1,0,1,1,48.0389111292357,22.13
4645,1,"No",1,"MA","USA",0,35,"No",0,0,1,"Vanilla",0,1,0,0,30.6392688278801,9.88
4646,1,"No",1,"NY","USA",0,28,"No",1,0,0,"None",1,1,1,1,35.8119190592432,20.48
4647,1,"No",1,"Other","USA",1,29,"No",1,0,1,"Vanilla",1,0,1,1,24.2606314952622,41.18
4648,0,"Yes",1,"Other","USA",1,35,"No",0,0,1,"Chocolate",1,0,0,1,32.8879911293377,19.1
4649,1,"No",1,"NY","USA",0,36,"No",0,0,0,"None",0,0,0,1,40.2516828774493,30.85
4650,1,"No",1,"VT","USA",0,35,"No",0,0,0,"None",1,1,0,0,52.0480512150241,8.2
4651,0,"Yes",1,"MA","USA",1,44,"No",1,0,1,"Vanilla",1,0,1,0,33.6316870701654,32.56
4652,1,"No",1,"ME","USA",0,51,"Yes",0,0,1,"Chocolate",1,1,0,1,42.6483081959702,43.45
4653,0,"Yes",1,"ME","USA",1,41,"Yes",0,0,0,"None",0,0,0,1,39.759164184529,-11.67
4654,1,"No",1,"ME","USA",1,32,"Yes",1,0,0,"None",1,0,0,1,26.76816103336,7.36
4655,0,"Yes",1,"VT","USA",1,34,"No",0,0,0,"None",1,0,0,1,51.3098254234688,19.45
4656,0,"Yes",1,"Other","USA",1,41,"No",1,1,0,"None",0,0,0,1,30.8609800889871,43.41
4657,1,"No",1,"Other","USA",0,41,"No",1,0,1,"Vanilla",1,1,0,0,42.9279336576921,36.66
4658,1,"No",1,"MA","USA",1,34,"No",1,0,1,"Chocolate",0,1,0,0,50.5105504525616,53.67
4659,0,"Yes",0,"NaN","CHN",0,40,"No",1,1,1,"Vanilla",1,1,0,0,42.2595737862105,32.15
4660,0,"Yes",1,"ME","USA",1,36,"Yes",1,0,0,"None",0,0,1,0,37.3290065537353,37.7
4661,0,"Yes",1,"MA","USA",0,42,"No",0,0,0,"None",0,0,0,1,35.7404789654822,21.24
4662,0,"Yes",1,"Other","USA",0,37,"No",1,0,0,"None",0,0,1,0,43.589111848007,13.85
4663,0,"Yes",1,"NH","USA",1,44,"No",1,0,0,"None",0,1,0,0,34.1991445625168,46.27
4664,0,"Yes",1,"VT","USA",1,47,"No",0,0,0,"None",1,0,0,0,41.0089835430171,48.27
4665,1,"No",0,"NaN","FRA",0,38,"No",0,0,1,"Vanilla",1,0,0,0,49.5804844007572,32.21
4666,0,"Yes",1,"ME","USA",1,37,"Yes",0,0,0,"None",1,0,0,0,30.4921835058844,26.58
4667,1,"No",0,"NaN","CHN",0,42,"No",1,0,0,"None",1,0,0,1,59.2821346313337,29.35
4668,1,"No",0,"NaN","UK",0,37,"No",1,0,0,"None",1,0,0,0,57.4419095412781,37.6
4669,1,"No",1,"ME","USA",0,32,"Yes",0,0,0,"None",0,0,0,0,40.6616086154734,30.93
4670,1,"No",1,"NY","USA",1,32,"No",0,0,1,"Chocolate",0,0,1,0,38.5108559896502,30.95
4671,0,"Yes",1,"Other","USA",0,34,"No",1,0,0,"None",0,0,0,0,41.2882265650499,25.01
4672,1,"No",1,"ME","USA",1,33,"Yes",1,0,0,"None",0,1,0,0,52.1110589028727,18.88
4673,1,"No",1,"NY","USA",1,24,"No",1,0,1,"Vanilla",1,0,0,0,34.1698776574449,26.27
4674,1,"No",1,"NH","USA",0,39,"No",0,0,1,"Chocolate",1,1,0,1,51.6991055705389,11.39
4675,1,"No",1,"ME","USA",1,23,"Yes",0,0,0,"None",0,0,0,0,30.5821572967591,11.13
4676,0,"Yes",1,"NY","USA",1,26,"No",1,0,1,"Chocolate",1,1,0,0,51.439949395743,21.33
4677,1,"No",0,"NaN","BRA",1,37,"No",1,0,0,"None",1,0,1,0,53.349469407394,31.18
4678,1,"No",1,"ME","USA",1,30,"Yes",0,0,1,"Chocolate",1,0,0,0,24.0300853754495,43.22
4679,1,"No",0,"NaN","ROK",1,36,"No",1,0,0,"None",1,1,0,0,67.6993667859034,21.88
4680,0,"Yes",1,"Other","USA",0,36,"No",1,1,1,"Chocolate",1,1,0,1,26.3917587959229,32.35
4681,0,"Yes",1,"MA","USA",1,43,"No",1,0,0,"None",0,1,1,0,25.5211559478132,31.93
4682,0,"Yes",1,"ME","USA",1,35,"Yes",1,0,1,"Chocolate",1,1,0,0,41.0897298446532,43.77
4683,0,"Yes",1,"ME","USA",1,44,"Yes",0,0,0,"None",1,0,0,0,62.0399808065011,26.49
4684,0,"Yes",1,"ME","USA",1,49,"Yes",0,0,0,"None",1,0,0,0,36.6686698126867,23.83
4685,0,"Yes",1,"ME","USA",1,39,"Yes",1,0,0,"None",1,0,0,0,54.3197087494913,44.32
4686,0,"Yes",1,"VT","USA",1,41,"No",0,0,0,"None",1,0,0,1,39.3818799637705,8.24
4687,0,"Yes",1,"VT","USA",0,41,"No",0,0,0,"None",0,0,0,1,33.1213812840965,15.29
4688,0,"Yes",1,"MA","USA",1,36,"No",1,0,0,"None",0,0,0,0,45.8078611970428,48.14
4689,0,"Yes",1,"MA","USA",0,33,"No",0,0,0,"None",1,1,1,0,39.0907597135872,20.11
4690,1,"No",1,"VT","USA",1,41,"No",0,0,1,"Chocolate",1,0,0,0,49.2690529632895,37.39
4691,0,"Yes",1,"MA","USA",1,31,"No",0,0,1,"Vanilla",0,1,1,1,37.0806876846568,33.66
4692,1,"No",0,"NaN","CAN",0,39,"No",1,0,0,"None",0,1,0,0,39.3592859039374,35.71
4693,0,"Yes",1,"NY","USA",0,44,"No",1,0,0,"None",0,0,0,0,40.5890247746294,12.36
4694,1,"No",1,"NH","USA",0,40,"No",1,0,1,"Chocolate",0,0,1,0,45.2479869251156,22.07
4695,1,"No",1,"ME","USA",1,37,"Yes",1,0,0,"None",1,1,1,0,55.2414084151106,31.54
4696,0,"Yes",1,"ME","USA",1,39,"Yes",0,0,0,"None",0,0,0,1,46.3281971119167,12.6
4697,0,"Yes",1,"Other","USA",0,36,"No",0,0,0,"None",1,1,0,0,38.4596729586955,21.54
4698,1,"No",1,"ME","USA",1,29,"Yes",0,0,1,"Chocolate",0,1,1,1,41.5295292969401,15.12
4699,1,"No",1,"ME","USA",1,40,"Yes",0,0,0,"None",1,0,1,1,45.4805427865363,22.45
4700,1,"No",1,"ME","USA",0,44,"Yes",0,0,0,"None",0,0,0,1,31.802165433783,38.4
4701,1,"No",1,"Other","USA",0,40,"No",1,0,0,"None",0,1,0,1,25.4116422215225,14.11
4702,1,"No",1,"Other","USA",0,34,"No",1,1,0,"None",0,1,0,1,33.478752204457,9.73
4703,1,"No",1,"MA","USA",1,40,"No",0,0,0,"None",0,0,0,0,41.5083496360267,29.89
4704,1,"No",1,"RI","USA",0,26,"No",0,0,0,"None",0,1,1,1,44.4877386017075,26.42
4705,0,"Yes",1,"ME","USA",0,40,"Yes",0,0,0,"None",1,0,0,1,45.7191099131423,24.96
4706,1,"No",1,"Other","USA",1,31,"No",1,0,0,"None",0,1,0,0,39.9922687221534,13.71
4707,0,"Yes",1,"ME","USA",1,39,"Yes",0,0,1,"Vanilla",1,0,0,0,37.8477352729315,31.52
4708,0,"Yes",1,"NH","USA",0,35,"No",1,0,1,"Chocolate",0,1,0,1,34.8579576785438,37.68
4709,0,"Yes",1,"NY","USA",1,34,"No",0,0,0,"None",1,0,1,0,32.0097876879281,47.74
4710,1,"No",1,"NH","USA",0,41,"No",0,0,0,"None",1,0,0,0,32.5109217222272,9.33
4711,1,"No",1,"Other","USA",0,42,"No",0,0,0,"None",1,0,0,0,54.2192849515159,22.38
4712,0,"Yes",1,"Other","USA",1,39,"No",0,0,0,"None",1,1,1,0,32.071311132878,30.7
4713,1,"No",1,"RI","USA",1,31,"No",1,0,0,"None",0,1,0,0,36.1797946973019,31.14
4714,1,"No",1,"NH","USA",1,33,"No",0,0,0,"None",1,1,0,0,28.951004335187,15.19
4715,0,"Yes",1,"ME","USA",1,34,"Yes",0,1,0,"None",0,0,1,0,35.7991354562264,12.2
4716,0,"Yes",1,"ME","USA",1,43,"Yes",0,0,0,"None",0,0,1,1,38.1490843301519,10.23
4717,1,"No",1,"MA","USA",1,35,"No",1,0,0,"None",1,1,0,0,49.1698000786317,22.72
4718,1,"No",1,"ME","USA",1,31,"Yes",1,0,0,"None",1,1,1,1,43.4679951190932,10.75
4719,1,"No",0,"NaN","CAN",1,32,"No",1,0,0,"None",1,1,1,0,48.8478912446087,35.28
4720,1,"No",1,"NH","USA",1,35,"No",1,0,1,"Chocolate",1,0,0,1,28.0796967353801,42.98
4721,1,"No",0,"NaN","BRA",0,25,"No",0,1,0,"None",1,0,1,0,59.1619380383676,34.42
4722,0,"Yes",1,"ME","USA",0,30,"Yes",1,0,0,"None",0,0,0,0,40.5513640491897,26.2
4723,0,"Yes",1,"NH","USA",0,41,"No",0,0,1,"Vanilla",0,0,0,0,36.2314545834044,24.34
4724,0,"Yes",1,"VT","USA",1,32,"No",1,0,0,"None",0,0,0,0,26.7001238680103,49.59
4725,0,"Yes",1,"NY","USA",1,40,"No",0,0,0,"None",1,1,0,1,36.1597586670033,7.79
4726,1,"No",1,"NY","USA",1,32,"No",0,0,1,"Chocolate",1,0,0,1,49.3792703049016,22.05
4727,1,"No",1,"VT","USA",0,34,"No",1,0,0,"None",0,0,0,1,52.5009999049045,38.72
4728,0,"Yes",1,"MA","USA",0,43,"No",0,1,1,"Chocolate",0,0,0,0,36.3882192665743,41.92
4729,1,"No",1,"MA","USA",1,19,"No",0,0,0,"None",1,0,0,1,43.5007459835376,47.45
4730,1,"No",1,"MA","USA",1,25,"No",0,1,0,"None",0,0,1,0,50.979329559857,5.56
4731,1,"No",1,"NY","USA",0,31,"No",1,1,0,"None",0,0,0,1,49.4511830430648,36.23
4732,1,"No",1,"MA","USA",0,41,"No",0,0,0,"None",1,0,0,1,30.4314096545153,17.33
4733,0,"Yes",1,"MA","USA",1,30,"No",1,0,1,"Vanilla",1,0,0,1,35.3481673528035,22.55
4734,1,"No",1,"VT","USA",1,46,"No",1,0,0,"None",1,0,0,0,50.1822514233099,15.96
4735,0,"Yes",1,"Other","USA",0,44,"No",0,0,1,"Vanilla",0,1,1,1,51.3516567774964,25.33
4736,0,"Yes",0,"NaN","IND",0,33,"No",1,0,1,"Chocolate",1,1,0,0,49.5214066447429,21.3
4737,1,"No",0,"NaN","CHN",0,44,"No",1,0,1,"Vanilla",1,1,0,1,52.1195076839759,35.39
4738,1,"No",1,"NH","USA",1,31,"No",0,1,0,"None",0,1,1,0,49.7899582359318,6.71
4739,0,"Yes",0,"NaN","MEX",0,37,"No",1,0,1,"Vanilla",0,1,0,0,56.9718467364965,36.7
4740,1,"No",1,"RI","USA",1,45,"No",0,1,0,"None",0,0,0,0,45.9594235003982,30.96
4741,1,"No",0,"NaN","JPN",0,29,"No",1,0,0,"None",1,1,0,1,47.8891437237456,31.16
4742,1,"No",0,"NaN","UK",1,44,"No",0,0,0,"None",0,1,0,1,62.7788543456418,25.77
4743,0,"Yes",1,"NH","USA",1,38,"No",1,0,0,"None",0,1,0,0,38.4014904498915,9.19
4744,1,"No",1,"ME","USA",1,43,"Yes",0,0,0,"None",1,1,0,1,37.8780673860322,43.19
4745,0,"Yes",1,"NY","USA",1,22,"No",1,0,1,"Vanilla",0,0,0,1,51.0898077272294,7.5
4746,0,"Yes",1,"MA","USA",1,40,"No",1,1,0,"None",1,0,0,1,34.3718657859559,31.32
4747,0,"Yes",1,"ME","USA",0,42,"Yes",1,0,0,"None",0,0,0,0,49.8387550052572,37.33
4748,1,"No",1,"ME","USA",0,34,"Yes",1,0,0,"None",1,0,0,0,41.5187590841184,6.32
4749,0,"Yes",1,"VT","USA",1,35,"No",0,0,1,"Vanilla",0,1,0,1,43.9221891528007,36.94
4750,1,"No",1,"MA","USA",1,40,"No",1,0,1,"Chocolate",1,1,0,0,25.6782510954548,27.41
4751,1,"No",1,"NH","USA",0,38,"No",0,0,0,"None",0,0,1,1,24.8791451827654,39.98
4752,0,"Yes",1,"NH","USA",0,39,"No",1,0,0,"None",0,0,1,0,23.839467530825,43.88
4753,0,"Yes",0,"NaN","MEX",1,31,"No",1,0,0,"None",1,1,0,1,53.9912133147686,32.56
4754,1,"No",1,"ME","USA",0,40,"Yes",0,0,0,"None",0,0,0,1,40.9592899501496,27.52
4755,1,"No",0,"NaN","MEX",0,37,"No",1,1,1,"Vanilla",1,1,0,0,54.3895211197079,26.73
4756,0,"Yes",1,"NH","USA",0,21,"No",1,1,0,"None",0,1,0,0,46.2193774102043,17.3
4757,0,"Yes",1,"NH","USA",1,45,"No",0,0,1,"Vanilla",1,1,1,0,29.9019515287249,34.2
4758,1,"No",0,"NaN","FRA",0,28,"No",0,0,0,"None",0,1,0,1,58.1713711255794,42.47
4759,0,"Yes",1,"VT","USA",1,30,"No",1,0,0,"None",0,1,1,1,43.7203143277545,25.56
4760,0,"Yes",1,"ME","USA",1,32,"Yes",1,0,1,"Chocolate",1,1,1,1,26.8207749231258,36.32
4761,1,"No",0,"NaN","IND",1,29,"No",1,0,0,"None",1,0,0,1,56.9706775169193,30.64
4762,1,"No",1,"VT","USA",1,43,"No",0,0,1,"Chocolate",0,1,0,0,27.0214948575176,33.22
4763,0,"Yes",1,"Other","USA",1,51,"No",1,0,0,"None",0,0,0,1,35.8601335868722,9.24
4764,1,"No",0,"NaN","GER",1,35,"No",1,0,0,"None",1,1,0,1,52.1396294015004,33.7
4765,0,"Yes",1,"ME","USA",0,32,"Yes",0,0,0,"None",0,0,0,0,53.578074924831,45.38
4766,1,"No",1,"ME","USA",0,32,"Yes",0,1,0,"None",1,0,0,0,55.291325062146,36.29
4767,1,"No",1,"ME","USA",1,32,"Yes",1,0,0,"None",1,0,0,1,28.5809369570623,20.19
4768,1,"No",1,"MA","USA",1,42,"No",0,0,0,"None",1,0,0,1,38.9411112301133,22.64
